fixed,fixed-strong,fixed-one_weak,strong-fixed,strong-strong,strong-one_weak,one_weak-fixed,one_weak-strong,one_weak-one_weak
63.174523473313435,62.36607013643179,63.738231187253746,62.21151778335631,61.40306444647466,62.77522549729662,62.21151778335631,61.40306444647466,62.77522549729662
60.16757048709904,58.022918277266875,0,58.50212694690565,56.35747473707348,0,60.08869619659714,57.944043986764974,0
61.13351005437113,61.849737659913316,61.849737659913316,60.12506349845792,60.841291104000106,60.841291104000106,60.50021836665101,61.2164459721932,61.2164459721932
0,0,0,0,0,0,0,0,0
58.41269396353716,58.864886180538896,56.88670056402661,59.14448565485636,59.5966778718581,57.618492255345814,58.339788276380155,58.79198049338189,56.81379487686961
63.537541483503496,63.046257824758854,62.31854726877246,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
60.570761891740645,58.33679098651384,0,0,0,0,0,0,0
64.53841943769592,63.75844103781805,63.75844103781805,0,0,0,64.4342133130072,63.654234913129336,63.654234913129336
0,0,0,0,0,0,0,0,0
64.10617251262528,0,61.94055263493722,0,0,0,64.56939940939509,0,62.40377953170703
0,0,0,0,0,0,0,0,0
58.558461523932095,59.10455907240318,58.48082092555484,57.76819770436901,58.31429525284009,57.69055710599175,57.83045778561249,58.37655533408357,57.75281718723523
62.04648336583115,61.76060307035293,61.403815023731624,0,0,0,61.90197630881481,61.61609601333659,61.259307966715284
61.01934170819086,60.33526195031713,60.33526195031713,62.68094615569469,61.996866397820966,61.996866397820966,59.543247355621126,58.8591675977474,58.8591675977474
60.15462634523001,60.18503164494918,59.30452313157642,59.174905061054446,59.205310360773616,58.324801847400856,0,0,0
59.33845997815315,59.34995452974033,59.34995452974033,58.82418629311504,58.83568084470222,58.83568084470222,58.82418629311504,58.83568084470222,58.83568084470222
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
59.67187821065234,59.364548637379364,59.364548637379364,55.68100986930585,55.37368029603288,55.37368029603288,59.03340700114679,58.72607742787382,58.72607742787382
61.594512718063335,61.68602339364634,0,0,0,0,0,0,0
61.49170686265388,60.466101647317714,61.21130685002689,60.878454907430104,59.85284969209394,60.59805489480311,61.740805625530506,60.71520041019434,61.460405612903514
58.414067180186905,59.82746566309608,0,0,0,0,0,0,0
60.834917346131775,61.43502059494461,60.53508055363208,58.00011588667725,58.600219135490086,57.70027909417755,0,0,0
0,0,0,0,0,0,0,0,0
60.36379264486261,58.65150012217105,57.96348709939617,59.660993759000476,57.948701236308914,57.26068821353403,0,0,0
60.9601726642253,59.19650057708159,60.01385710411259,61.809733098528085,60.04606101138438,60.863417538415376,61.809733098528085,60.04606101138438,60.863417538415376
60.95711475329761,0,57.59094723608803,59.41010751828703,0,56.043940001077445,59.41010751828703,0,56.043940001077445
61.48713437493759,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
59.843958696120126,59.51519585064251,59.51519585064251,60.53034705452653,60.20158420904892,60.20158420904892,60.77254674123358,60.44378389575597,60.44378389575597
61.776201590502964,61.97036994749433,61.77278777475452,0,0,0,60.911507906064756,61.105676263056125,60.90809409031631
58.5663017306265,58.15447775885395,56.56215123231119,57.93492326222451,57.52309929045196,55.9307727639092,57.93492326222451,57.52309929045196,55.9307727639092
0,0,0,0,0,0,0,0,0
60.92319406802076,58.02447435302272,58.02447435302272,0,0,0,0,0,0
64.31906680922708,64.83984811155894,0,63.42288706497427,63.94366836730613,0,63.610140004549955,64.13092130688182,0
58.87276268151491,0,60.85443782586,58.66419548740163,0,60.64587063174673,58.66419548740163,0,60.64587063174673
0,0,0,0,0,0,0,0,0
61.31208215549143,58.7854650641609,0,0,0,0,0,0,0
58.74749980998649,57.68828735007288,57.68828735007288,0,0,0,57.238099537123595,56.17888707720998,56.17888707720998
62.734591503116356,62.52183583669894,60.79897173744544,61.69679406830149,61.48403840188408,59.76117430263058,61.69679406830149,61.48403840188408,59.76117430263058
0,0,0,0,0,0,0,0,0
60.437868145364455,59.22995309898234,0,61.30485483794671,60.096939791564594,0,59.15386751301586,57.94595246663375,0
59.81252367016752,56.28126587251575,59.3812024843505,59.83852677314742,56.30726897549565,59.4072055873304,59.83852677314742,56.30726897549565,59.4072055873304
57.57939822268344,0,61.0573077720872,56.03885721149604,0,59.5167667608998,57.23934404198178,0,60.71725359138554
60.393443192846604,60.218441568663465,60.218441568663465,60.620386903972836,60.4453852797897,60.4453852797897,60.620386903972836,60.4453852797897,60.4453852797897
0,0,0,0,0,0,0,0,0
62.5662047639361,0,63.988101934450235,59.550150056822396,0,60.97204722733653,59.550150056822396,0,60.97204722733653
61.238646847962045,60.66439276735594,61.543184759480084,60.934600697924424,60.36034661731832,61.23913860944246,60.76281593348652,60.18856185288042,61.06735384500456
61.259415087123664,61.49381821917717,60.573840918814355,0,0,0,0,0,0
58.739493528963756,58.51969474496264,58.37909506733193,60.63174240694335,60.41194362294224,60.27134394531153,60.63174240694335,60.41194362294224,60.27134394531153
57.39863861668481,59.604190834814524,59.284526012180294,57.79239176847408,59.997943986603794,59.67827916396956,57.79239176847408,59.997943986603794,59.67827916396956
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
60.76261658886948,59.95413382130415,59.6852855973755,60.827087296039934,60.0186045284746,59.74975630454595,60.827087296039934,60.0186045284746,59.74975630454595
61.35687848905062,0,59.75342545365895,60.6325115567713,0,59.029058521379625,60.6325115567713,0,59.029058521379625
60.366776813448844,60.34765586259427,60.34765586259427,61.65764594345048,61.63852499259591,61.63852499259591,59.63228799643971,59.613167045585136,59.613167045585136
61.20480568974761,59.5818459967075,59.5818459967075,59.52688277475549,57.903923081715384,57.903923081715384,59.52688277475549,57.903923081715384,57.903923081715384
59.09741472100032,58.81762584897246,58.81762584897246,59.63968080727706,59.3598919352492,59.3598919352492,59.63968080727706,59.3598919352492,59.3598919352492
60.545844002076365,0,58.32631911829546,0,0,0,59.422314758728426,0,57.20278987494752
58.48184227358217,59.464218397403556,0,58.685725756071015,59.668101879892404,0,57.8703094676003,58.85268559142169,0
61.784922321778836,61.40740764924964,0,60.047287605870565,59.66977293334137,0,0,0,0
0,0,0,0,0,0,0,0,0
59.786342994605235,61.256113861380655,61.256113861380655,59.72348762446104,61.19325849123646,61.19325849123646,59.72348762446104,61.19325849123646,61.19325849123646
58.62100614546956,58.84499301612248,61.5874411000846,59.63892015401185,59.86290702466477,62.60535510862689,58.21383642425392,58.43782329490684,61.18027137886896
63.40864155966462,60.53404718883434,61.82426163389593,65.02684204296925,62.15224767213897,63.44246211720055,61.514401797245334,58.639807426415054,59.93002187147664
59.94692918822035,60.107140762130186,59.49796457819061,0,0,0,58.64908433970249,58.809295913612324,58.20011972967275
57.99628291883218,58.70708576721198,0,57.498351745154864,58.20915459353466,0,57.77814410578894,58.48894695416874,0
55.585682015650036,55.42386732768415,55.42386732768415,56.78016072145694,56.61834603349105,56.61834603349105,59.65105626597952,59.48924157801363,59.48924157801363
0,0,0,0,0,0,0,0,0
57.79425214212465,0,57.84966401815658,58.54099304805654,0,58.596404924088475,57.999004340495134,0,58.054416216527066
61.06181367808219,60.85221892574116,0,61.207654266846134,60.99805951450511,0,0,0,0
57.88273475589849,61.57769914351878,59.8143672977474,0,0,0,0,0,0
58.162727213461956,57.28415592801617,0,58.793517321746194,57.91494603630041,0,59.57647924531723,58.69790795987144,0
61.13478680209126,0,61.02666901434795,0,0,0,0,0,0
61.36844507327385,62.609541303409685,62.26325133953514,0,0,0,0,0,0
60.57523329962389,58.89806415413188,59.10928050408838,60.10836256187281,58.4311934163808,58.6424097663373,60.122357293998405,58.445188148506396,58.6564044984629
60.46649335142699,60.56744887189261,60.42682650212008,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
59.908813153679596,62.2658461176795,60.434244956945925,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
62.23019684074332,61.28388034166364,63.33545889410054,62.69161965804843,61.74530315896875,63.79688171140565,0,0,0
59.77773133887163,58.86922655808373,0,59.35332445370835,58.44481967292045,0,59.35332445370835,58.44481967292045,0
60.40519354223373,59.59795008012597,59.59795008012597,0,0,0,61.3125272258653,60.50528376375753,60.50528376375753
61.92539278375084,61.15731679438146,61.15731679438146,61.40559575667515,60.637519767305776,60.637519767305776,0,0,0
62.11963088767872,0,0,60.48378819702526,0,0,63.323486270722796,0,0
58.45522060923854,59.44959566328883,60.40168342207232,59.915076501193525,60.90945155524382,61.861539314027304,60.77914748927115,61.77352254332145,62.72561030210493
59.26035450610606,60.201286744036636,0,58.65507320173502,59.596005439665596,0,58.45757305580574,59.398505293736314,0
60.80641596057929,61.54946917604394,62.041667163041005,60.854757738674564,61.59781095413922,62.09000894113628,59.4438341607068,60.18688737617146,60.679085363168525
61.48369914931632,61.63426105424551,61.63426105424551,59.553331588396965,59.703893493326156,59.703893493326156,60.85720312638962,61.00776503131881,61.00776503131881
60.941560610714646,57.656139363606705,60.536433036701396,61.36676402459673,58.08134277748879,60.961636450583484,59.08653091975221,55.801109672644266,58.68140334573896
60.67035671893163,61.10913113508948,61.10913113508948,60.01965169366153,60.45842610981938,60.45842610981938,59.192229769312306,59.631004185470154,59.631004185470154
63.16304321926515,61.59799416690138,61.412924069389796,62.05024735980626,60.48519830744249,60.300128209930904,62.488307387445666,60.9232583350819,60.73818823757031
61.98046685787103,0,62.657802812568114,60.29751581911413,0,60.97485177381122,60.29751581911413,0,60.97485177381122
64.10845876164231,64.71720842005979,0,63.79029687480905,64.39904653322654,0,63.79029687480905,64.39904653322654,0
62.497376085603456,0,0,62.895779267041114,0,0,62.895779267041114,0,0
61.351819971628245,0,61.44919862054682,58.96996673934176,0,59.06734538826033,58.96996673934176,0,59.06734538826033
58.500874572866124,58.769122858047126,58.756985141884385,56.43216331756079,56.70041160274179,56.68827388657905,0,0,0
64.44708174692144,64.15323628067664,64.15323628067664,0,0,0,0,0,0
60.92749848203829,0,0,60.049102856071045,0,0,58.26896638642053,0,0
61.36303128267497,61.58461769061417,0,58.641008709096276,58.862595117035475,0,58.641008709096276,58.862595117035475,0
60.3012800165534,59.14190388742402,59.14190388742402,0,0,0,56.776605908001436,55.61722977887206,55.61722977887206
59.58858257220977,59.42729664506031,58.649357237607525,58.160774874752235,57.999488947602785,57.221549540149994,59.61397514568688,59.452689218537415,58.67474981108463
62.02249741636837,60.23806886864428,58.94416347286927,0,0,0,59.97571711444047,58.19128856671638,56.897383170941374
60.12494019563198,0,0,60.536039638925246,0,0,60.94990911399918,0,0
55.9895769746363,55.513580259911386,55.513580259911386,0,0,0,57.193616937208624,56.71762022248371,56.71762022248371
59.572932090585574,58.10250888555918,58.653622996537,58.781784562359675,57.31136135733328,57.862475468311104,59.896675135139255,58.42625193011286,58.97736604109068
0,0,0,0,0,0,0,0,0
57.93061381863447,59.12560704693228,57.76589545202923,59.727668877234564,60.922662105532375,59.56295051062932,57.78000656163705,58.97499978993486,57.61528819503181
61.90480127448445,0,0,61.117701571596434,0,0,60.244347052110164,0,0
60.17568896577324,60.78444712274626,60.78444712274626,59.46630959817068,60.0750677551437,60.0750677551437,59.1806553192624,59.78941347623542,59.78941347623542
63.97450691625878,63.64215318035045,63.39939645170132,61.755107036085874,61.42275330017754,61.17999657152841,0,0,0
60.699911479367124,0,59.29262941320453,60.9774647102716,0,59.570182644109,59.773870276725994,0,58.3665882105634
0,0,0,59.828882561192714,57.795336696170146,57.795336696170146,58.93531555302149,56.901769687998915,56.901769687998915
66.07363934547182,0,0,65.57893834163174,0,0,64.19292123424422,0,0
60.552623152157544,0,0,0,0,0,0,0,0
60.91134749099988,60.990726794992995,60.3659731484407,61.33116418881361,61.410543492806724,60.78578984625443,60.23215120645607,60.31153051044918,59.68677686389689
0,0,0,0,0,0,0,0,0
58.756217548350875,59.85619285923844,59.85619285923844,0,0,0,0,0,0
61.34261667483584,61.05100790498301,60.61503321688812,60.89842466245395,60.60681589260112,60.17084120450623,59.42642501398943,59.1348162441366,58.698841556041714
0,0,0,0,0,0,60.81349306505348,0,62.41100286923528
0,0,0,0,0,0,0,0,0
61.85080062839676,60.65195012389656,60.65195012389656,59.93075685846305,58.73190635396285,58.73190635396285,59.93075685846305,58.73190635396285,58.73190635396285
59.32060795575707,59.11542985232742,58.298558473782776,59.34506096703798,59.139882863608335,58.32301148506369,58.74393484232685,58.538756738897206,57.72188536035256
63.61005747438802,62.98991340800546,63.525241007892696,64.74839389332902,64.12824982694647,64.6635774268337,63.06580069486893,62.44565662848637,62.98098422837361
61.558033416412265,60.066976847565705,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
62.04600477376955,63.36396836428683,63.36396836428683,60.72539934854004,62.04336293905732,62.04336293905732,61.79185355846656,63.10981714898384,63.10981714898384
62.72220528365195,61.870588713450026,61.870588713450026,62.92372508176464,62.07210851156271,62.07210851156271,65.15861574318501,64.30699917298307,64.30699917298307
61.44398731186306,63.439605260478146,0,61.386817025069284,63.38243497368437,0,60.25122986204621,62.24684781066129,0
61.373302210556076,58.65001076910561,58.65001076910561,0,0,0,63.071329048755985,60.34803760730552,60.34803760730552
0,0,0,0,0,0,0,0,0
60.84622603306728,0,0,62.50822211539801,0,0,0,0,0
0,0,0,0,0,0,0,0,0
63.013910216125865,63.12091433286437,63.12091433286437,61.524921661786856,61.631925778525364,61.631925778525364,0,0,0
62.65966954783849,61.01417148146801,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
62.607051959989775,60.92774311374057,62.15011137116957,62.21562527358499,60.536316427335784,61.75868468476479,62.78408777892609,61.104778932676886,62.32714719010589
61.69559345688543,61.83457134402887,0,59.74927596950577,59.88825385664921,0,59.74927596950577,59.88825385664921,0
0,0,0,0,0,0,0,0,0
57.617816286326,56.48462049229273,57.63657333750298,59.14237018418968,58.00917439015641,59.16112723536666,0,0,0
60.287448731630995,59.3953845674643,57.74783465123349,59.2154793704219,58.323415206255206,56.6758652900244,58.23762430297825,57.34556013881155,55.69801022258074
0,0,0,0,0,0,0,0,0
0,0,0,58.94524694356148,57.677304745816464,57.677304745816464,62.73713602532663,61.46919382758161,61.46919382758161
61.39418085435864,59.671185733231525,62.11837208208392,60.766444522458045,59.04344940133093,61.49063575018333,62.295783295161215,60.57278817403411,63.019974522886514
58.980431603538015,59.12441777286749,60.34828424865882,58.82984527618476,58.973831445514236,60.19769792130557,0,0,0
61.37489312724672,0,0,0,0,0,0,0,0
63.60497016941576,63.334652350826936,0,60.30772102589797,60.03740320730915,0,60.30772102589797,60.03740320730915,0
54.18783510162004,52.74927049292097,52.27134850819832,58.09189717218746,56.6533325634884,56.17541057876575,53.93479123145056,52.49622662275149,52.018304638028845
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
59.450707078973444,58.148339979470315,58.11716258404976,61.036651702510504,59.734284603007374,59.70310720758682,0,0,0
61.587812773344965,63.31153033375531,63.31153033375531,57.44758838380109,59.17130594421143,59.17130594421143,61.236606397598464,62.96032395800881,62.96032395800881
59.83285994518648,59.43447010305812,0,60.22571243393236,59.827322591804,0,59.26731835516937,58.86892851304101,0
58.02841418307612,57.757265609665644,57.757265609665644,0,0,0,55.48369113262069,55.21254255921021,55.21254255921021
60.86469978918926,59.63848691022919,59.63848691022919,60.8598882324667,59.63367535350663,59.63367535350663,61.393233514589866,60.1670206356298,60.1670206356298
62.37672706716216,63.01789854406753,62.43288266236066,62.35457932891105,62.99575080581642,62.410734924109555,62.35457932891105,62.99575080581642,62.410734924109555
61.78932287171075,60.24466239089568,61.76599849091683,61.22624878337851,59.68158830256343,61.202924402584586,61.16824990985731,59.623589429042234,61.144925529063386
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
61.24639421067788,61.36007604744988,60.080002518880335,0,0,0,58.861435068748214,58.97511690552022,57.69504337695067
0,0,0,0,0,0,58.46814353183656,58.813137600454866,56.36207796720372
56.35313144454798,57.146626006586246,59.31649568421686,0,0,0,57.85686415010421,58.65035871214248,60.82022838977309
0,0,0,0,0,0,0,0,0
59.453836522043964,59.04231512266566,58.783509616664865,0,0,0,58.90462276027838,58.49310136090008,58.23429585489928
0,0,0,0,0,0,0,0,0
61.15328704798684,61.384595108953484,61.384595108953484,61.65583202327037,61.88714008423702,61.88714008423702,60.86451271770911,61.09582077867576,61.09582077867576
63.010579321467766,0,63.12096106336309,0,0,0,0,0,0
60.746986989966224,60.985164268919895,58.96805223143433,0,0,0,60.38606489816053,60.6242421771142,58.60713013962863
61.41250443157677,61.32509175178755,61.32509175178755,59.91101933490792,59.823606655118695,59.823606655118695,59.91101933490792,59.823606655118695,59.823606655118695
0,0,0,0,0,0,0,0,0
60.94710031791962,0,0,61.2486485722265,0,0,60.666261476744836,0,0
61.591553142953934,0,60.916026241686055,0,0,0,0,0,0
0,0,0,61.645693606827436,61.988338339386765,61.988338339386765,60.39322598157299,60.73587071413232,60.73587071413232
60.405841660622244,0,0,62.13813818117866,0,0,62.13813818117866,0,0
59.85118579170406,60.76736678263324,60.76736678263324,57.882267262004376,58.798448252933554,58.798448252933554,59.922274511748746,60.838455502677924,60.838455502677924
62.223411717845906,61.14518987788024,60.2259661890609,62.3170399104409,61.23881807047523,60.31959438165589,61.375987100228485,60.29776526026282,59.37854157144348
0,0,0,0,0,0,0,0,0
59.87939925704793,58.740495678875945,58.57733456145807,59.534417703746676,58.39551412557469,58.23235300815682,57.14680322197116,56.00789964379918,55.844738526381306
60.76426862747557,60.37951466047098,0,61.203195498553825,60.81844153154923,0,61.203195498553825,60.81844153154923,0
60.862415349181354,60.89196643781017,59.78177763825839,0,0,0,0,0,0
59.54405591650497,60.26829791815269,0,59.998526424839085,60.7227684264868,0,59.998526424839085,60.7227684264868,0
61.331540912233265,62.03625037512513,60.47637590038877,60.42815907378584,61.1328685366777,59.57299406194134,58.7539486210469,59.458658083938765,57.898783609202404
61.3069373947718,61.88401166368504,60.41767410119619,58.67955202520803,59.25662629412127,57.79028873163242,59.42624317841919,60.00331744733243,58.53697988484358
0,0,0,0,0,0,0,0,0
57.1934634315541,57.726824645904124,56.88077575196941,58.542527239127246,59.07588845347727,58.229839559542555,0,0,0
62.46602146863495,63.23279536111646,60.75291734055736,61.17194872657575,61.93872261905726,59.45884459849816,61.815409707983676,62.582183600465186,60.10230557990609
63.39185198724792,63.134963063927366,63.134963063927366,0,0,0,0,0,0
59.498928673609214,57.23266596432398,57.306531206743195,59.68772408931606,57.42146138003083,57.495326622450044,0,0,0
59.60358308436651,59.41011687739289,60.73298024212632,58.052190855991604,57.85872464901798,59.18158801375141,60.30773467270266,60.11426846572903,61.43713183046246
63.99589314064957,63.42658434782411,62.74526777188143,63.402966856044145,62.833658063218685,62.152341487276004,63.402966856044145,62.833658063218685,62.152341487276004
62.26511860923365,59.489802208385846,59.7262242946778,61.00668412804715,58.23136772719934,58.467789813491294,61.27474125969928,58.49942485885148,58.73584694514343
0,0,0,0,0,0,0,0,0
61.92058433874202,59.85904234895857,59.85904234895857,62.44333080931901,60.381788819535565,60.381788819535565,0,0,0
65.32717438823818,63.162969684864265,63.53550403369281,60.20973318577812,58.045528482404194,58.418062831232746,0,0,0
61.89391485007731,61.16127148248639,62.197448857629006,60.86112016171825,60.12847679412733,61.164654169269944,0,0,0
61.610694894980064,62.448231629440926,62.448231629440926,0,0,0,60.15307888874098,60.99061562320185,60.99061562320185
0,0,0,0,0,0,0,0,0
60.55530328971154,59.25204682371501,60.76238996012967,59.88150185524159,58.57824538924506,60.088588525659716,58.973676488008174,57.67042002201165,59.1807631584263
57.276852463134475,57.22508656902978,57.29138262670121,59.48121213595826,59.42944624185356,59.49574229952499,59.61751836048391,59.565752466379216,59.632048524050646
60.76813558598103,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
58.559248805666336,0,57.935520238900295,58.843093194273955,0,58.219364627507915,58.843093194273955,0,58.219364627507915
57.95493018578752,57.046178186534405,57.65514153494775,56.313497266343106,55.40474526708999,56.01370861550334,56.60897300923683,55.70022100998372,56.30918435839706
0,0,0,0,0,0,0,0,0
59.964814094698916,61.1715632804878,61.231782872005795,59.6193325243055,60.826081710094385,60.88630130161238,61.079738416994736,62.28648760278362,62.346707194301615
61.91181596529074,61.76354490683789,61.76354490683789,61.180521823184236,61.03225076473139,61.03225076473139,60.429119303639396,60.28084824518655,60.28084824518655
