fixed,fixed-strong,fixed-one_weak,strong-fixed,strong-strong,strong-one_weak,one_weak-fixed,one_weak-strong,one_weak-one_weak
61.12218881979517,60.173613956404864,59.72672822069153,0,0,0,64.38172353407015,63.43314867067984,62.986262934966504
0,0,0,0,0,0,0,0,0
61.08080933483256,59.78013081914746,61.80569787495836,61.45653021052389,60.15585169483879,62.18141875064969,60.24540794722106,58.94472943153596,60.970296487346864
58.736571298311645,60.26948310621038,60.64801374227438,58.32655115619873,59.85946296409747,60.23799360016147,58.32655115619873,59.85946296409747,60.23799360016147
62.471859238314536,0,0,61.64343017598939,0,0,0,0,0
61.68448870368204,62.875335542814504,61.18695536678516,0,0,0,61.56619300924162,62.757039848374085,61.068659672344744
59.279279383211865,0,57.899345598683624,0,0,0,0,0,0
58.68838889432478,0,0,0,0,0,57.85351255610785,0,0
60.913977100432014,62.12574676211266,59.34084191062146,61.16274614882455,62.3745158105052,59.589610959013996,59.60337324123625,60.8151429029169,58.03023805142569
0,0,0,0,0,0,0,0,0
60.49265391103114,58.95068902411617,58.95068902411617,60.31682202875221,58.774857141837245,58.774857141837245,60.31682202875221,58.774857141837245,58.774857141837245
63.51398631578424,0,63.922924850793564,0,0,0,0,0,0
62.07641739553515,58.51793829301049,58.51793829301049,62.582732120088586,59.02425301756392,59.02425301756392,61.84541239616591,58.28693329364125,58.28693329364125
64.2954061811416,63.61008357404688,62.17063728374276,62.87901030983186,62.19368770273714,60.75424141243301,62.170828337774346,61.48550573067962,60.046059440375494
0,0,0,0,0,0,0,0,0
59.639206292405014,60.61579053098552,58.697678555168935,55.961979650315264,56.93856388889577,55.020451913079185,55.961979650315264,56.93856388889577,55.020451913079185
0,0,0,0,0,0,0,0,0
61.60404115175041,0,61.5695593693833,0,0,0,62.43875457914646,0,62.40427279677934
60.54617949689269,58.56975798354447,58.56975798354447,0,0,0,0,0,0
60.52553701777201,0,57.85814588427063,61.75403402768973,0,59.086642894188344,61.75403402768973,0,59.086642894188344
63.84271980957293,63.840284779514974,0,61.79079722884079,61.788362198782835,0,62.81566980446432,62.81323477440637,0
0,0,0,0,0,0,0,0,0
61.13781719870941,60.5164835944063,59.37933596349427,60.63157575814147,60.01024215383836,58.87309452292633,60.63157575814147,60.01024215383836,58.87309452292633
0,0,0,0,0,0,0,0,0
